USC00045844,19060303,PRCP,51,Unnamed: 4,Unnamed: 5,6,Unnamed: 7
USC00045844,19080229,PRCP,168,,,6,
USC00045844,19080225,WT01,1,,,6,
USC00045844,19080301,PRCP,140,,,6,
USC00045844,19080302,PRCP,46,,,6,
USC00045844,19080303,PRCP,10,,,6,
USC00045844,19080304,PRCP,0,P,,6,
USC00045844,19080305,PRCP,180,,,6,
USC00045844,19080306,PRCP,0,P,,6,
USC00045844,19080307,PRCP,0,P,,6,
USC00045844,19080308,PRCP,0,P,,6,
USC00045844,19080309,PRCP,0,P,,6,
USC00045844,19080310,PRCP,0,P,,6,
USC00045844,19080311,PRCP,0,P,,6,
USC00045844,19080312,PRCP,0,P,,6,
USC00045844,19080313,PRCP,0,P,,6,
USC00045844,19080314,PRCP,0,P,,6,
USC00045844,19080315,PRCP,0,P,,6,
USC00045844,19080316,PRCP,0,P,,6,
USC00045844,19080317,PRCP,0,P,,6,
USC00045844,19080318,PRCP,0,P,,6,
USC00045844,19080319,PRCP,0,P,,6,
USC00045844,19080320,PRCP,0,P,,6,
USC00045844,19080321,PRCP,0,P,,6,
USC00045844,19080322,PRCP,0,P,,6,
USC00045844,19080323,PRCP,0,P,,6,
USC00045844,19080324,PRCP,0,P,,6,
USC00045844,19080325,PRCP,0,P,,6,
USC00045844,19080326,PRCP,0,P,,6,
USC00045844,19080327,PRCP,0,P,,6,
USC00045844,19080328,PRCP,0,P,,6,
USC00045844,19080329,PRCP,0,P,,6,
USC00045844,19080330,PRCP,0,P,,6,
USC00045844,19080331,PRCP,0,P,,6,
USC00045844,19080306,WT01,1,,,6,
USC00045844,19080314,WT01,1,,,6,
USC00045844,19080315,WT01,1,,,6,
USC00045844,19080316,WT01,1,,,6,
USC00045844,19080317,WT01,1,,,6,
USC00045844,19080321,WT01,1,,,6,
USC00045844,19080422,PRCP,28,,,6,
USC00045844,19080423,PRCP,5,,,6,
USC00045844,19080404,WT01,1,,,6,
USC00045844,19080501,PRCP,0,P,,6,
USC00045844,19080502,PRCP,74,,,6,
USC00045844,19080503,PRCP,0,P,,6,
USC00045844,19080504,PRCP,0,P,,6,
USC00045844,19080505,PRCP,0,P,,6,
USC00045844,19080506,PRCP,0,P,,6,
USC00045844,19080507,PRCP,0,P,,6,
USC00045844,19080508,PRCP,23,,,6,
USC00045844,19080509,PRCP,0,P,,6,
USC00045844,19080510,PRCP,0,P,,6,
USC00045844,19080511,PRCP,43,,,6,
USC00045844,19080512,PRCP,8,,,6,
USC00045844,19080513,PRCP,0,P,,6,
USC00045844,19080514,PRCP,81,,,6,
USC00045844,19080515,PRCP,0,P,,6,
USC00045844,19080516,PRCP,0,P,,6,
USC00045844,19080517,PRCP,0,P,,6,
USC00045844,19080518,PRCP,0,P,,6,
USC00045844,19080519,PRCP,0,P,,6,
